2023-03-09 18:29:10,387 INFO    SystemMonitor:15080 [interfaces.py:start():168] Started memory
2023-03-09 18:29:10,412 INFO    SystemMonitor:15080 [interfaces.py:start():168] Started network
2023-03-09 18:29:10,428 DEBUG   HandlerThread:15080 [system_info.py:_probe_git():180] Probing git
2023-03-09 18:29:10,604 DEBUG   HandlerThread:15080 [system_info.py:_probe_git():188] Probing git done
2023-03-09 18:29:10,604 DEBUG   HandlerThread:15080 [system_info.py:probe():241] Probing system done
2023-03-09 18:29:10,604 DEBUG   HandlerThread:15080 [system_monitor.py:probe():181] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.10.8', 'heartbeatAt': '2023-03-09T17:29:10.372616', 'startedAt': '2023-03-09T17:29:08.922273', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\Theresa\\OneDrive - KU Leuven\\Documents\\GitHub\\simplify_dutch\\main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/tsei902/simplify_dutch.git', 'commit': 'b21b0a8a708ae4275d3d27705105a994486f5d14'}, 'email': '93079818+tsei902@users.noreply.github.com', 'root': 'C:/Users/Theresa/OneDrive - KU Leuven/Documents/GitHub/simplify_dutch', 'host': 'DESKTOP-FBMDQ52', 'username': 'Theresa', 'executable': 'C:\\Users\\Theresa\\AppData\\Local\\Programs\\Python\\Python310\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1910.0, 'min': 0.0, 'max': 2112.0}, 'cpu_freq_per_core': [{'current': 1910.0, 'min': 0.0, 'max': 2112.0}], 'disk': {'total': 475.45407485961914, 'used': 178.04453659057617}, 'memory': {'total': 15.881092071533203}}
2023-03-09 18:29:10,604 INFO    HandlerThread:15080 [system_monitor.py:probe():182] Finished collecting system info
2023-03-09 18:29:10,604 INFO    HandlerThread:15080 [system_monitor.py:probe():185] Publishing system info
2023-03-09 18:29:10,604 DEBUG   HandlerThread:15080 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-09 18:29:10,604 DEBUG   HandlerThread:15080 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-09 18:29:10,604 INFO    HandlerThread:15080 [system_monitor.py:probe():187] Finished publishing system info
2023-03-09 18:29:10,615 DEBUG   SenderThread:15080 [sender.py:send():336] send: files
2023-03-09 18:29:10,615 INFO    SenderThread:15080 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-03-09 18:29:10,633 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: stop_status
2023-03-09 18:29:10,633 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: stop_status
2023-03-09 18:29:10,963 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\wandb-summary.json
2023-03-09 18:29:10,963 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\wandb-metadata.json
2023-03-09 18:29:10,963 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\requirements.txt
2023-03-09 18:29:11,073 DEBUG   SenderThread:15080 [sender.py:send():336] send: telemetry
2023-03-09 18:29:11,615 INFO    wandb-upload_0:15080 [upload_job.py:push():138] Uploaded file C:\Users\Theresa\AppData\Local\Temp\tmpp22_6mnewandb\o99kcvmc-wandb-metadata.json
2023-03-09 18:29:11,968 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\output.log
2023-03-09 18:29:13,984 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\output.log
2023-03-09 18:29:14,252 DEBUG   SenderThread:15080 [sender.py:send():336] send: telemetry
2023-03-09 18:29:14,252 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: status_report
2023-03-09 18:29:17,147 DEBUG   SenderThread:15080 [sender.py:send():336] send: exit
2023-03-09 18:29:17,147 INFO    SenderThread:15080 [sender.py:send_exit():559] handling exit code: 1
2023-03-09 18:29:17,148 INFO    SenderThread:15080 [sender.py:send_exit():561] handling runtime: 6
2023-03-09 18:29:17,148 INFO    SenderThread:15080 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-09 18:29:17,148 INFO    SenderThread:15080 [sender.py:send_exit():567] send defer
2023-03-09 18:29:17,148 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:17,148 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 0
2023-03-09 18:29:17,148 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:17,148 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 0
2023-03-09 18:29:17,148 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 1
2023-03-09 18:29:17,148 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:17,152 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 1
2023-03-09 18:29:17,152 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:17,152 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 1
2023-03-09 18:29:17,152 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 2
2023-03-09 18:29:17,152 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:17,152 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 2
2023-03-09 18:29:17,152 INFO    HandlerThread:15080 [system_monitor.py:finish():161] Stopping system monitor
2023-03-09 18:29:17,153 DEBUG   SystemMonitor:15080 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-09 18:29:17,153 DEBUG   SystemMonitor:15080 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-09 18:29:17,153 DEBUG   SystemMonitor:15080 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-09 18:29:17,153 INFO    HandlerThread:15080 [interfaces.py:finish():175] Joined cpu
2023-03-09 18:29:17,153 INFO    HandlerThread:15080 [interfaces.py:finish():175] Joined disk
2023-03-09 18:29:17,153 INFO    HandlerThread:15080 [interfaces.py:finish():175] Joined memory
2023-03-09 18:29:17,153 INFO    HandlerThread:15080 [interfaces.py:finish():175] Joined network
2023-03-09 18:29:17,153 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:17,153 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 2
2023-03-09 18:29:17,153 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 3
2023-03-09 18:29:17,153 DEBUG   SenderThread:15080 [sender.py:send():336] send: stats
2023-03-09 18:29:17,153 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:17,153 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 3
2023-03-09 18:29:17,153 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:17,153 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 3
2023-03-09 18:29:17,153 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 4
2023-03-09 18:29:17,153 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:17,153 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 4
2023-03-09 18:29:17,153 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:17,153 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 4
2023-03-09 18:29:17,153 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 5
2023-03-09 18:29:17,153 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:17,153 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 5
2023-03-09 18:29:17,153 DEBUG   SenderThread:15080 [sender.py:send():336] send: summary
2023-03-09 18:29:17,159 INFO    SenderThread:15080 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-09 18:29:17,159 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:17,159 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 5
2023-03-09 18:29:17,159 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 6
2023-03-09 18:29:17,159 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:17,159 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 6
2023-03-09 18:29:17,161 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:17,161 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 6
2023-03-09 18:29:17,162 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: status_report
2023-03-09 18:29:17,591 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 7
2023-03-09 18:29:17,591 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:17,591 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 7
2023-03-09 18:29:17,591 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:17,591 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 7
2023-03-09 18:29:18,015 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\wandb-summary.json
2023-03-09 18:29:18,015 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\output.log
2023-03-09 18:29:18,015 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\config.yaml
2023-03-09 18:29:18,181 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-09 18:29:19,030 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\output.log
2023-03-09 18:29:20,041 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\output.log
2023-03-09 18:29:20,999 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 8
2023-03-09 18:29:20,999 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: poll_exit
2023-03-09 18:29:20,999 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:20,999 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 8
2023-03-09 18:29:20,999 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:20,999 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 8
2023-03-09 18:29:21,054 INFO    Thread-17 :15080 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\output.log
2023-03-09 18:29:21,085 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 9
2023-03-09 18:29:21,085 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:21,085 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 9
2023-03-09 18:29:21,085 DEBUG   SenderThread:15080 [sender.py:send():336] send: artifact
2023-03-09 18:29:23,233 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: keepalive
2023-03-09 18:29:23,634 INFO    wandb-upload_0:15080 [upload_job.py:push():93] Skipped uploading C:\Users\Theresa\AppData\Local\wandb\wandb\artifacts\staging\tmpvhsj12t9
2023-03-09 18:29:24,154 INFO    wandb-upload_1:15080 [upload_job.py:push():96] Uploaded file C:\Users\Theresa\AppData\Local\wandb\wandb\artifacts\staging\tmph483rlk5
2023-03-09 18:29:26,608 INFO    SenderThread:15080 [sender.py:send_artifact():1417] sent artifact job-https___github.com_tsei902_simplify_dutch.git_main.py - {'id': 'QXJ0aWZhY3Q6MzkyNjMzNTI4', 'digest': '45e64fcbda6f156e9691ee39282bf309', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2MTMzMDM2', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzkyMzEzNzU0', 'versionIndex': 5}}, 'version': 'latest'}
2023-03-09 18:29:26,608 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:26,608 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 9
2023-03-09 18:29:26,608 INFO    SenderThread:15080 [dir_watcher.py:finish():362] shutting down directory watcher
2023-03-09 18:29:26,608 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: status_report
2023-03-09 18:29:27,091 INFO    SenderThread:15080 [dir_watcher.py:finish():392] scan: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files
2023-03-09 18:29:27,097 INFO    SenderThread:15080 [dir_watcher.py:finish():406] scan save: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\config.yaml config.yaml
2023-03-09 18:29:27,098 INFO    SenderThread:15080 [dir_watcher.py:finish():406] scan save: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\output.log output.log
2023-03-09 18:29:27,098 INFO    SenderThread:15080 [dir_watcher.py:finish():406] scan save: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\requirements.txt requirements.txt
2023-03-09 18:29:27,114 INFO    SenderThread:15080 [dir_watcher.py:finish():406] scan save: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\wandb-metadata.json wandb-metadata.json
2023-03-09 18:29:27,114 INFO    SenderThread:15080 [dir_watcher.py:finish():406] scan save: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\wandb-summary.json wandb-summary.json
2023-03-09 18:29:27,117 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 10
2023-03-09 18:29:27,119 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:27,119 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 10
2023-03-09 18:29:27,124 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:27,124 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 10
2023-03-09 18:29:27,124 INFO    SenderThread:15080 [file_pusher.py:finish():162] shutting down file pusher
2023-03-09 18:29:27,855 INFO    wandb-upload_0:15080 [upload_job.py:push():138] Uploaded file C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\config.yaml
2023-03-09 18:29:28,250 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: keepalive
2023-03-09 18:29:28,645 INFO    wandb-upload_2:15080 [upload_job.py:push():138] Uploaded file C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\requirements.txt
2023-03-09 18:29:28,645 INFO    wandb-upload_3:15080 [upload_job.py:push():138] Uploaded file C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\wandb-summary.json
2023-03-09 18:29:28,645 INFO    wandb-upload_1:15080 [upload_job.py:push():138] Uploaded file C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\files\output.log
2023-03-09 18:29:28,863 INFO    Thread-16 (_thread_body):15080 [sender.py:transition_state():587] send defer: 11
2023-03-09 18:29:28,863 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:28,863 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 11
2023-03-09 18:29:28,866 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:28,866 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 11
2023-03-09 18:29:28,866 INFO    SenderThread:15080 [file_pusher.py:join():167] waiting for file pusher
2023-03-09 18:29:28,866 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 12
2023-03-09 18:29:28,866 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:28,866 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 12
2023-03-09 18:29:28,866 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:28,866 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 12
2023-03-09 18:29:29,162 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 13
2023-03-09 18:29:29,162 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:29,162 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 13
2023-03-09 18:29:29,162 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:29,162 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 13
2023-03-09 18:29:29,162 INFO    SenderThread:15080 [sender.py:transition_state():587] send defer: 14
2023-03-09 18:29:29,162 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: defer
2023-03-09 18:29:29,162 INFO    HandlerThread:15080 [handler.py:handle_request_defer():170] handle defer: 14
2023-03-09 18:29:29,162 DEBUG   SenderThread:15080 [sender.py:send():336] send: final
2023-03-09 18:29:29,162 DEBUG   SenderThread:15080 [sender.py:send():336] send: footer
2023-03-09 18:29:29,162 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: defer
2023-03-09 18:29:29,162 INFO    SenderThread:15080 [sender.py:send_request_defer():583] handle sender defer: 14
2023-03-09 18:29:29,162 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-09 18:29:29,162 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: server_info
2023-03-09 18:29:29,162 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: get_summary
2023-03-09 18:29:29,162 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: sampled_history
2023-03-09 18:29:29,172 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: poll_exit
2023-03-09 18:29:29,172 DEBUG   SenderThread:15080 [sender.py:send_request():363] send_request: server_info
2023-03-09 18:29:29,524 INFO    MainThread:15080 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2023-03-09 18:29:29,524 INFO    MainThread:15080 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2023-03-09 18:29:29,524 INFO    MainThread:15080 [wandb_run.py:_footer_sync_info():3398] logging synced files
2023-03-09 18:29:29,546 DEBUG   HandlerThread:15080 [handler.py:handle_request():144] handle_request: shutdown
2023-03-09 18:29:29,546 INFO    HandlerThread:15080 [handler.py:finish():841] shutting down handler
2023-03-09 18:29:30,186 INFO    WriterThread:15080 [datastore.py:close():299] close: C:\Users\Theresa\OneDrive - KU Leuven\Documents\GitHub\simplify_dutch\wandb\run-20230309_182908-2ovsqvde\run-2ovsqvde.wandb
2023-03-09 18:29:30,539 INFO    SenderThread:15080 [sender.py:finish():1493] shutting down sender
2023-03-09 18:29:30,539 INFO    SenderThread:15080 [file_pusher.py:finish():162] shutting down file pusher
2023-03-09 18:29:30,539 INFO    SenderThread:15080 [file_pusher.py:join():167] waiting for file pusher
